ID_ALUNO,NU_ANO_CENSO,NO_CURSO,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,TP_SEXO,NU_IDADE
920DFE33AC05C2EBF36293F18CB8BA1E,2019,MATEMÁTICA,40744348,"",1,23
D5C511AD9A29E640BD0A0BD5DCB4E0A8,2019,MATEMÁTICA,41002194,"",1,23
EC2DE56B982A80F9238DF9C5DE279FC8,2019,MATEMÁTICA,41007436,"",2,23
30A5CC382796BD9D45D467F7845E4153,2019,MATEMÁTICA,41004790,"",2,31
7D7221E97A32BA117EB61BAAF57CED11,2019,MATEMÁTICA,41009174,"",2,27
5BEB936BD3C82D279A8EF2D7AA182382,2019,MATEMÁTICA,41010684,"",1,28
72AEA1CC96D8D31F998992BB621835E9,2019,MATEMÁTICA,41017000,"",2,28
2708D269046960DE23FB52CD9ED6A568,2019,MATEMÁTICA,41018292,"",1,25
60A6A8C35B2F4AC0BD2BBF92EBA067D4,2019,MATEMÁTICA,41019260,"",1,25
D089B90851F8C35D6D1B53741D097C5E,2019,MATEMÁTICA,41020995,"",1,23
F7CB066FAB677397CC15DBFABBAF3D54,2019,MATEMÁTICA,41021148,"",2,24
CB486B7A81FA020168FE47FA1CA1EC0D,2019,MATEMÁTICA,40745278,"",1,27
8F0899FC4A3AC8941741FBBD2F663730,2019,MATEMÁTICA,41013508,"",1,28
30E38CAB58A25FD96A55E79D5C015C04,2019,MATEMÁTICA,41014876,"",1,25
64DA2F39B7C40D681F742EA4AD41F8F6,2019,MATEMÁTICA,41015314,"",1,26
20012767B139010BA85D01A9B2B6077C,2019,MATEMÁTICA,41015462,"",1,26
ABA1AC78648B7EAED1ED56FC443E9B5D,2019,MATEMÁTICA,41023696,"",2,24
1C07B5B910738735AA7A4F8B38F47C28,2019,MATEMÁTICA,40746284,"",1,23
135C468BAA8702EEDCBE48130DBE5666,2019,MATEMÁTICA,41023807,"",2,24
D9879CA9551799D44192F09EC389613F,2019,MATEMÁTICA,41023912,"",1,23
3E2CF0B1DECD2DE8498B91CCC23C798F,2019,MATEMÁTICA,41024213,"",1,25
6A397F2483F333FC92A0B4C3E1AA986E,2019,MATEMÁTICA,41024531,"",1,25
605288126E2FD1BE802FD903DC3A5FD3,2019,MATEMÁTICA,40746351,"",1,23
696A68B27ADD2A917864960C06081B16,2019,MATEMÁTICA,41025075,"",1,22
54C5FC1E23A5D0F8451E7C964F69B280,2019,MATEMÁTICA,40746403,"",1,23
A7CC5CFCE3A0C39B48A3442F637F6FAA,2019,MATEMÁTICA,41025435,"",2,24
DCC2E0D8D9CB7FCEB91E60D600DBAB5F,2019,MATEMÁTICA,40746429,"",1,24
CE84642F9C55470C5684AA3DAC1D6978,2019,MATEMÁTICA,41027196,"",2,24
BDD95F547A0460FBA2B3E3522490351B,2019,MATEMÁTICA,41027696,"",2,24
4AB8E5ED0C4F1E787068ABCD2E34879C,2019,MATEMÁTICA,41030376,"",1,22
EE99B38DC24B01D291260A7B77CC9EDB,2019,MATEMÁTICA,41030746,"",2,23
DB70F38F963CF19BB28BDC026C7A857E,2019,MATEMÁTICA,41031284,"",2,24
A71ECE6E12E028353831355889C23DF6,2019,MATEMÁTICA,41032378,"",1,22
E5AFDFFAAB82C550937AC91DAF6A848C,2019,MATEMÁTICA,41034879,"",2,22
ADAE0A942885DDA71C5C7EC300EBB608,2019,MATEMÁTICA,41039921,"",1,28
168A79009623F8CCFE3D7B77AE9DDE2D,2019,MATEMÁTICA,41042044,"",2,23
896B2A8F5D1DCB5053EE53E681117773,2019,MATEMÁTICA,41042141,"",1,23
1AEB579B786F6B66AE0EE7A7C60D7F10,2019,MATEMÁTICA,41043490,"",1,23
DC9D402F573EB1AD8C53CC8913788521,2019,MATEMÁTICA,41046783,"",2,44
81B8FAE449D50F4799F430D0C3E56D9E,2019,MATEMÁTICA,40993248,"",2,24
B10151E3CB12F6DD83E49298C347B4AF,2019,MATEMÁTICA,40993603,"",1,38
8961A1D55F622022253D472E52A6666D,2019,MATEMÁTICA,40996402,"",1,35
9995E2628AEC5471EABEC7B887852A9F,2019,MATEMÁTICA,41030243,"",2,24
2B69A5569ED9C791D5F5DF213A221BCE,2019,MATEMÁTICA,41024199,"",1,23
4881E03907C6BC231752D79A8B97364F,2019,MATEMÁTICA,40995752,"",2,37
706DEBBFE69112FBEEA522F7584EDC60,2019,MATEMÁTICA,41008378,"",2,28
BD16B62328E640B7D2F3D3C9E03FE553,2019,MATEMÁTICA,40743941,"",2,42
A017E6B9B40D66131BAF175651F1E7E4,2019,MATEMÁTICA,41000629,"",2,33
8B43AFBD735C01D04F20D3AE1E574075,2019,MATEMÁTICA,41020209,"",2,24
E615DBAF6B0F76AE001C2A149C9B99C8,2019,MATEMÁTICA,41000342,"",1,34
D45B7C7495EE296413469DC0E9ACA39A,2019,MATEMÁTICA,41016288,"",2,22
399C007601D844330D752BC657CA85CF,2019,MATEMÁTICA,41021468,"",1,25
7DDB0783F4629C6A5286691BAE4E2764,2019,MATEMÁTICA,42243876,"",2,22
7FD7664D5BE3CE2DDE4A2477540EF82B,2019,MATEMÁTICA,41019226,"",2,22
1E2206486E6B1E75ECC6E5C6469A3211,2019,MATEMÁTICA,41019902,"",2,24
F8058488973680BBE96A9ABF8EFFD408,2019,MATEMÁTICA,41041423,"",2,22
7796A96A0B23F03B870EAC907F04859F,2019,MATEMÁTICA,41032338,"",2,23
42975F5D3DE37BF0F5BE50353133D11A,2019,MATEMÁTICA,40746468,"",1,23
8F625ED72F6E533E400B079671E655BC,2019,MATEMÁTICA,40746467,"",1,23
FAC869AD157BD38DF660567937ECA90B,2019,MATEMÁTICA,40746615,"",1,23
E9D3F925A758FB6D3506200B9C7EFAFC,2019,MATEMÁTICA,41028357,"",2,22
9400F18FEA130435A604DB52950B7297,2019,MATEMÁTICA,41022205,"",1,22
FE98C91C29B8659F208B96812AD91230,2019,MATEMÁTICA,40744440,"",2,24
6D69702EAA847F485D5F2E2B38DCF228,2019,MATEMÁTICA,41022539,"",2,23
9E30CD0C804EA997F048D71EF2E899F2,2019,MATEMÁTICA,41024559,"",2,21
704880D9809C51EF2AC5BE52E37D8DEA,2019,MATEMÁTICA,40746650,"",2,23
A04B90FE1F9E858CD70D7BC1A2F406F1,2019,MATEMÁTICA,41032285,"",1,22
34C67636A8854B01A9F4A9BEC6682B28,2019,MATEMÁTICA,41023835,"",2,22
E0D6970BCB36A8648D5EC904DFB93BC9,2019,MATEMÁTICA,41035087,"",2,22
774326C78F77E1322D3FF448E694042B,2019,MATEMÁTICA,41042412,"",2,23
8049CAE87C582AC05F9D013A9ACBF5B1,2019,MATEMÁTICA,40999701,"",1,34
14F1C3B1A9375DC718F5721A4949B0B4,2019,MATEMÁTICA,41029430,"",1,27
1848EC0651627BEE1EEAE413720E498B,2019,MATEMÁTICA,41031187,"",1,23
85338EAABD79AD65658EA985D83C128C,2019,MATEMÁTICA,41001203,"",1,34
B13BA6045DC69727557A8217CD70E1D8,2019,MATEMÁTICA,41026739,"",2,22
B7332D3AA3611735886BD112C8E3FF15,2019,MATEMÁTICA,41028964,"",1,22
2AE79112DCB0B317FBF8D007E9E8F1F9,2019,MATEMÁTICA,41010608,"",2,30
52AFE17AA72FEA563BCA0B3EC7649DFE,2019,MATEMÁTICA,41020449,"",1,25
7AC43C2FE0CB9A878DCAA6FDA0DF100D,2019,MATEMÁTICA,40998581,"",2,33
284774782E22BFB5E74507DD0D9D4354,2019,MATEMÁTICA,41029894,"",1,22
F9EBA7790592AD8727B349D15827C330,2019,MATEMÁTICA,41043929,"",1,22
51C83E85B240EBD5466D1C98D614D6CA,2019,MATEMÁTICA,41032782,"",1,23
C01E5B1462F9AF567ECD3D80473B5B6A,2019,MATEMÁTICA,41031031,"",1,23
BCE21118ECBF1F78594BBF99DCD04FCC,2019,MATEMÁTICA,41017594,"",1,22
3D0461E92CCE6D506CD7BEAC06E8AFF3,2019,MATEMÁTICA,41007665,"",2,24
22B10E4EF2A180C2EB3B436641F4FF94,2019,MATEMÁTICA,41029176,"",2,22
71DBCA65AB8ADD47D34C0DFF692DDA75,2019,MATEMÁTICA,41035185,"",1,22
E2F45B73510F412A17665D62BDF4668F,2019,MATEMÁTICA,41014653,"",1,23
2C0337981828E4FC4956124C14592724,2019,MATEMÁTICA,41019878,"",2,26
DEB37E56B627B6B330863E635D8A5885,2019,MATEMÁTICA,40999934,"",2,32
E3A56E396D78C5632FCEAD66F967ABC1,2019,MATEMÁTICA,41025023,"",1,23
FA588FA5DB3A9AD9B8B03CCD20AE5CD8,2019,MATEMÁTICA,41029785,"",2,22
D6D588348DF9006F1F787748B1727461,2019,MATEMÁTICA,41012358,"",2,24
88FDC8CC9F33E98967D1DD9F0CA259CD,2019,MATEMÁTICA,41035728,"",2,21
762A7C37A4389E92B9F827167A60CC94,2019,MATEMÁTICA,41043268,"",1,21
47EAC0FB832184D9D1033D47959DB115,2019,MATEMÁTICA,41031382,"",2,23
72196DCDC990DAC0656C6F47D2409698,2019,MATEMÁTICA,40745649,"",2,28
6B018A132A1B6B08BEE0E98D8218A6E1,2019,MATEMÁTICA,41024542,"",2,24
12A4BE43668E4DBC9D92BDAC97D92420,2019,MATEMÁTICA,41026013,"",2,22
A4966D4B7CC3868BD66EEF5BEEED4A57,2019,MATEMÁTICA,41028593,"",2,21
5CCA0F0DCCD2889E156856C677E9F11B,2019,MATEMÁTICA,41028914,"",2,23
815AB9CA8556FA095E1861E2F76C02CD,2019,MATEMÁTICA,41029228,"",1,20
ED683EE18D8F0C983639C190E67550BF,2019,MATEMÁTICA,41029689,"",1,22
C506697D5BD6E288624F73AB7EFB29C8,2019,MATEMÁTICA,41029854,"",2,23
2784DE505C28B478C1FBE6F768288CB4,2019,MATEMÁTICA,41029948,"",1,21
9911278B5205DCBF01A957FF6146314E,2019,MATEMÁTICA,41030053,"",1,21
B2FFB9AD9F02F0FA74EADD7229996B71,2019,MATEMÁTICA,41030357,"",2,22
235B098DC064A9B1E3B2CB655F25C660,2019,MATEMÁTICA,41030978,"",2,23
83A8840D58A7F41996DB2C461DEE2BE8,2019,MATEMÁTICA,41031722,"",1,22
0B955FCEDA595AE959627AF5159D6D04,2019,MATEMÁTICA,41033904,"",2,20
C9349449898290DAC7343A747F4A822D,2019,MATEMÁTICA,41034466,"",2,22
8E86FA2A4410D71848C86CC3C1CBC764,2019,MATEMÁTICA,41034573,"",1,21
4B815B360E2C97BE66182F41CBF17227,2019,MATEMÁTICA,41034639,"",2,21
A6A67DE5A630FCCF71D49470B788B7E5,2019,MATEMÁTICA,41034972,"",1,21
B11282FF758F87BEBEE8AE033114176E,2019,MATEMÁTICA,41035165,"",2,21
F1C7519934487445E9B944AFB5B78FC8,2019,MATEMÁTICA,41035324,"",2,20
C97B7423415515F8DBC31B545156383D,2019,MATEMÁTICA,41037012,"",1,20
AB51B7EF4443C8E1780878A20C096706,2019,MATEMÁTICA,41038409,"",1,20
4B3A63214D482355BA61C1A87E39E736,2019,MATEMÁTICA,41042434,"",2,21
76F7AF02AFFD102E35F0084D57025539,2019,MATEMÁTICA,41042950,"",2,23
9C18B37407346C55849738FB126EF743,2019,MATEMÁTICA,41043320,"",2,21
B345686280D24C6E6E49C2F4CAC5DD75,2019,MATEMÁTICA,41047118,"",2,43
086CAA0E436C85C0A4553B560C3FF961,2019,MATEMÁTICA,40995125,"",2,39
1AE87DD010CB8A3C12676846569F11E7,2019,MATEMÁTICA,40998764,"",1,20
03D068966C511F606AB1D7957F4D0DD7,2019,MATEMÁTICA,41000920,"",2,23
D5C41FDC48B6394984A9B763C881D3EA,2019,MATEMÁTICA,41001245,"",2,22
972084AE19D470A4704FE9DB19DA346D,2019,MATEMÁTICA,41003996,"",1,22
52DD3072F60FD9BD13FFF44FF2EC376C,2019,MATEMÁTICA,41006209,"",2,29
A2AF08F0993E620B428A9FFB333420B9,2019,MATEMÁTICA,41006487,"",1,21
589C426DC0C4D3E1021A6147A14C6B21,2019,MATEMÁTICA,41006519,"",2,31
00FA889B6B6C660F274435793285CD57,2019,MATEMÁTICA,41006678,"",2,26
49E51EACB840E65678407951977E2430,2019,MATEMÁTICA,41007114,"",2,21
8FF7C2F13EF4A3FB8A0E6A80075E2DF3,2019,MATEMÁTICA,41008041,"",2,24
14248CE35065DFD8072030CDAC22EF7A,2019,MATEMÁTICA,41008773,"",2,28
BB40560ECFBC8339ED71B114BB3476D5,2019,MATEMÁTICA,41009119,"",2,21
AC77B36D39DE15AB4D8418BFA2921246,2019,MATEMÁTICA,41009688,"",2,29
AB2612E5C73E6B083D15F1EB38629682,2019,MATEMÁTICA,41017002,"",2,25
E56D6F253120E49BA8E5943DE428F058,2019,MATEMÁTICA,41017936,"",2,22
AB8B24B84D0F990893170CE9C119D1AE,2019,MATEMÁTICA,41018342,"",2,28
6002BB222F323AEE298CE6FB577F33A0,2019,MATEMÁTICA,41019632,"",2,24
98E52CB93046C69FFAB20B55A2D86574,2019,MATEMÁTICA,41020144,"",1,24
B38D892E550C59EDD324DCC3727C104B,2019,MATEMÁTICA,41033449,"",2,22
E5C4DABE0F3A6C1EE4B8AA48A3EAAF98,2019,MATEMÁTICA,40743906,"",2,21
1CD84E662F82185F1B86909B6515CB83,2019,MATEMÁTICA,42243886,"",2,21
17E5BD26E6E1A61443CA75084D933571,2019,MATEMÁTICA,41023019,"",2,23
6287351154AD88970B2BFD55C1E486CB,2019,MATEMÁTICA,41036224,"",2,19
2A663D1F3EFD2A408E7F299F86299931,2019,MATEMÁTICA,41037288,"",1,18
322BA1EA4829A0327C1F25E8125C0A28,2019,MATEMÁTICA,41038770,"",1,20
A3B394B0D13511074E42085073E8EF00,2019,MATEMÁTICA,41036592,"",2,23
E769AB1F59DDD78274071744314AB5B5,2019,MATEMÁTICA,41044683,"",1,20
7BC3644FF42CA68FE8C4BA8F44BF1DA8,2019,MATEMÁTICA,41034262,"",2,20
798E8E70AC5DB2D1453A692E0233A20F,2019,MATEMÁTICA,41041579,"",1,20
4CBF035132FE2DAADD36B77B67F8AF26,2019,MATEMÁTICA,41034358,"",2,20
C048437924AC3FB7832E5B1ABC942E56,2019,MATEMÁTICA,41041983,"",2,20
362528E3BDB4C9FC902E225025E2B7FD,2019,MATEMÁTICA,41034293,"",2,20
5162BDB8D74B6BDBB4B65C0EFFDBDE9D,2019,MATEMÁTICA,41034647,"",2,20
CC4EF29693DFF8109A3FFCAD773FA3BA,2019,MATEMÁTICA,41041429,"",1,20
F1AB9A96C0B0B166CE893FC57B3C901D,2019,MATEMÁTICA,41005460,"",1,26
E4E6596E836A5FF5B72302A7F6D65E65,2019,MATEMÁTICA,41013662,"",2,19
C77A51983E0B756FD58B7C8EE3176149,2019,MATEMÁTICA,41015850,"",1,27
2C7278189E8A48F72795BEE70096F2A9,2019,MATEMÁTICA,41016984,"",1,24
366DD9F403CE4741E37C4AD45DB412E0,2019,MATEMÁTICA,41021478,"",2,25
D9EF788F12293CF283D43EFCEF54B37F,2019,MATEMÁTICA,41023727,"",2,24
BEB2BCBC8757162BBCD6BDBEDC7AF4D2,2019,MATEMÁTICA,41025805,"",1,22
FCB1DD211F7A304E73CDD1A4399A8CE9,2019,MATEMÁTICA,41027738,"",2,21
4B5150B70CDAF0BE5E7987D53714475A,2019,MATEMÁTICA,41033133,"",1,21
B9B3523DE53230D6879555451745B934,2019,MATEMÁTICA,41033343,"",2,22
F98DC465B88B736775B6C97DD3538EB6,2019,MATEMÁTICA,40746818,"",2,20
475EF84F410AFF74285430CA0464B714,2019,MATEMÁTICA,41034964,"",1,21
0462ECFF9ECAAAC8CF4FAB208A7CFC05,2019,MATEMÁTICA,41036182,"",2,20
D08C0314B458CBFB8E99140F0A850B1C,2019,MATEMÁTICA,41036234,"",2,19
58F921EE0CB7B8E452C814AA8FC0FE3E,2019,MATEMÁTICA,41036418,"",2,19
72ACC3D696A8B5FA4E74E72CCD8CB287,2019,MATEMÁTICA,41036428,"",1,19
92B5D260AD11495E7C1B574DE655A237,2019,MATEMÁTICA,41036448,"",2,20
CC4CB9B9FF980947E11108CD8779E9CE,2019,MATEMÁTICA,41036620,"",2,19
4D66E9F0669E150AC5EF651BC6306937,2019,MATEMÁTICA,41036652,"",1,20
3E97B74DC50B4879F28BB21C362CAA6B,2019,MATEMÁTICA,41037168,"",1,20
0CACA0BBCBD5C0E0BCD74FF1B321332E,2019,MATEMÁTICA,41037398,"",1,20
B86524436DDD362FA4B5B06B4A4D73E0,2019,MATEMÁTICA,41038918,"",2,20
C7D933956C5A1119EC36DAA486C2C400,2019,MATEMÁTICA,41041389,"",2,19
B1DC47EFA1BB09B118FA0011F3CEA48E,2019,MATEMÁTICA,41043024,"",2,19
84B3E1F2B483BA2D99C7AC4A9F02B910,2019,MATEMÁTICA,41044910,"",2,20
6911A5B7219A66FCBB476059D2B30649,2019,MATEMÁTICA,41044980,"",2,20
BC1BE1C8E3794F918F851C324ADEB856,2019,MATEMÁTICA,41045119,"",2,21
D12F88011ADE5BB5CFBB95C31176A054,2019,MATEMÁTICA,41046245,"",2,20
81E5ADABCD50C1A08C390AFF8822574C,2019,MATEMÁTICA,41002298,"",2,29
E4634A14D65C57900BE5BC6E34F7F2FA,2019,MATEMÁTICA,41006122,"",2,21
96B3CC0782D10DFECC2112CD56E982F0,2019,MATEMÁTICA,41006815,"",1,20
BF3A7F3AA02888089F0847E299BAB35B,2019,MATEMÁTICA,41008291,"",2,20
09D666B110E1B2B680C45FEB6BD0B8B6,2019,MATEMÁTICA,41013915,"",2,25
9FD881F5E052DE682D459DA35CD82412,2019,MATEMÁTICA,41019424,"",2,25
384368ECEBB463B04BD105663887F192,2019,MATEMÁTICA,41025399,"",1,25
9A90D476EA0A7896DA41FF98E5AAA6A5,2019,MATEMÁTICA,41025891,"",1,20
199D67D2B7FB932964C7C198F9899D89,2019,MATEMÁTICA,41029371,"",1,21
494CDE981DCC71064CF16369A47FDEBB,2019,MATEMÁTICA,41030635,"",2,23
BE98E3AFBD88C3B7E034538964439BED,2019,MATEMÁTICA,41030736,"",2,20
B5096A088857463DAD33075551751D52,2019,MATEMÁTICA,41031077,"",2,23
27D7EE09464D50864E88BA6B48AE630F,2019,MATEMÁTICA,41035083,"",1,21
9C2D2C5351969589D9E85B882BDDC91C,2019,MATEMÁTICA,41036426,"",2,20
A670CBBFD8B77AC344D81A0D0FDA8DC6,2019,MATEMÁTICA,41037352,"",1,22
EBEFBCC619CA2E11F580E4B2DDDB9895,2019,MATEMÁTICA,41042204,"",1,20
59EABE208429B8512A7FDA4E9BA6049F,2019,MATEMÁTICA,41042414,"",1,21
8DDF543524163C405A972800667E32CF,2019,MATEMÁTICA,41044542,"",2,19
3DD5C0DC1598C3F0945871E61E5F1B9F,2019,MATEMÁTICA,41045186,"",2,20
D04456C0AED35C0453F2D0CFDF3FB154,2019,MATEMÁTICA,41045394,"",2,19
FB4B247B779486D5CFC100435B922029,2019,MATEMÁTICA,41010341,"",2,22
6B891A47C539EFCAE39DE02823D8F94E,2019,MATEMÁTICA,41004358,"",1,20
E38E50FBA781241B44DC8759F30A1300,2019,MATEMÁTICA,41037632,"",1,19
3A69EB119E31908DD8853B2AF36CF3D8,2019,MATEMÁTICA,41037599,"",1,18
A279DE1670A72B1B8DE8D8F8A149E14A,2019,MATEMÁTICA,41039118,"",1,19
00243F53CEACC492B7F316F799736A15,2019,MATEMÁTICA,41046223,"",1,19
AA5B3CBFFFBC8F8FFAD98CA70CA7D054,2019,MATEMÁTICA,40997269,"",2,24
730AA2DDC93F88CC5CC099C5A1E758BF,2019,MATEMÁTICA,41013864,"",2,19
4019D161631E97FEFBE527B2E30D95B0,2019,MATEMÁTICA,41014229,"",2,25
0EA01A06D33B6AEE096E24645ED87BAA,2019,MATEMÁTICA,41014742,"",1,19
AC91B9E41F21B63FCF94C86CEE1D36B9,2019,MATEMÁTICA,41018207,"",1,23
FBCF67F84E1D61DFAB5B5FED1011E726,2019,MATEMÁTICA,41019514,"",2,24
B8B0DCDE47BD4C6CB3C7FC600C982200,2019,MATEMÁTICA,41020642,"",1,20
B02E4FEE3346E74A01C6C52079FB42C8,2019,MATEMÁTICA,41022518,"",2,22
5110CA31EA1B8C3694339C7BCE370951,2019,MATEMÁTICA,41023082,"",1,22
7CFE25BFC97E3CAB98BA6CEFE53AE6C9,2019,MATEMÁTICA,41024055,"",1,19
701DA3C199FE7CC12ED8EB447A7037F0,2019,MATEMÁTICA,41025389,"",2,21
FC262FC326852E34FEC06D178F5FEA5A,2019,MATEMÁTICA,41026560,"",2,20
CE20F4581E3CD25B3BBBEF8FAFD9F4C9,2019,MATEMÁTICA,41029486,"",2,20
E95A14E23E9DFBC10C64FB507CB270C8,2019,MATEMÁTICA,41032245,"",2,25
99AE42F5E4897162CD08223271093166,2019,MATEMÁTICA,41034520,"",2,19
174537BB7BE2BB08FBCF3F1D716C2F41,2019,MATEMÁTICA,41035663,"",2,20
7DE2CCF95C6B707054E89F0896DD047E,2019,MATEMÁTICA,41035730,"",1,20
92C98E4B52C7D542D48A075710453229,2019,MATEMÁTICA,41036228,"",1,21
BD4A35D4354A953E6E3B5CB2D1CE67F2,2019,MATEMÁTICA,41036244,"",1,19
A3E9F834E106D24E3EA384F9E9E57B6F,2019,MATEMÁTICA,41036291,"",2,20
8F1CFC5711928E309B562F3F344279E2,2019,MATEMÁTICA,41036866,"",2,19
96531A155118C71BD7D13913C3967D0C,2019,MATEMÁTICA,41036937,"",2,19
FF52F5492047A171043F387BA02951FE,2019,MATEMÁTICA,41037028,"",2,21
8481BFBC1003B4AB9EE1505A94F138AB,2019,MATEMÁTICA,41037114,"",2,19
3465744E278059439065B2F298B3E071,2019,MATEMÁTICA,41037153,"",2,21
E500EEA6AD255141F78E0AFC8777C592,2019,MATEMÁTICA,41037231,"",2,18
F175119E8335656FB7FED5DD1C3B11D0,2019,MATEMÁTICA,41037317,"",2,19
C5A0C7A57530950EFC873A51E0BF08CD,2019,MATEMÁTICA,41037759,"",2,19
1C3C9F115A15F9BC0A37E06628686C57,2019,MATEMÁTICA,41037851,"",2,20
A77CE4E838B0292CDCEE758F539E48CA,2019,MATEMÁTICA,41038247,"",1,19
F491E8CC75287D0C52A8A9F1CB0963DA,2019,MATEMÁTICA,41038291,"",2,19
653DF9B4F9197E9BFE93E046B41EBB6B,2019,MATEMÁTICA,41038304,"",1,19
19E99D8711857D775F97AFD534B9517B,2019,MATEMÁTICA,41038346,"",2,19
BF7D2136099EAB824DF3D179B1D4FF71,2019,MATEMÁTICA,40746934,"",2,19
30E093EE5F825AC7845A2C315346FEE2,2019,MATEMÁTICA,41038451,"",1,19
2835B12E207AFF541161324EF49C475E,2019,MATEMÁTICA,41038485,"",1,19
ADE7F93E25FDA1566049BE497B1C49D3,2019,MATEMÁTICA,41038781,"",1,20
C971C13B68C2C0BE4F8E33BF564E0D26,2019,MATEMÁTICA,41040955,"",2,20
301C22D0EC41C38A838B69BD7BC95C34,2019,MATEMÁTICA,41041178,"",1,22
7993853BE6288219BA30DDE2024A7429,2019,MATEMÁTICA,41041358,"",2,19
18EB178827EB817FB188E9B54903167C,2019,MATEMÁTICA,41042648,"",1,21
8E68A06B26E1E50E4E3DB531E44340A7,2019,MATEMÁTICA,41043299,"",2,21
A0B5887E3C7755AB803244193D52DF58,2019,MATEMÁTICA,41043386,"",2,20
A5865EAE928C3C22F71417438480C378,2019,MATEMÁTICA,41044814,"",2,20
1DDA1B4C5224CE0752308DB813DC1717,2019,MATEMÁTICA,41044968,"",1,20
A1BDFBA323092CEEF70AF02DB5F851C7,2019,MATEMÁTICA,41045456,"",1,19
3DCCC2702749FC7A49F6218CC411B9D7,2019,MATEMÁTICA,41045942,"",1,20
20345378FDE92B714C07B7B031757BBA,2019,MATEMÁTICA,41046207,"",1,19
EE09C4E061F6271419050BE6A1413134,2019,MATEMÁTICA,41046359,"",2,18
EB70F8BB42D3E283142CB58C1660E091,2019,MATEMÁTICA,41046528,"",1,19
265B04E26513F35B2AAEC678D1668E91,2019,MATEMÁTICA,41046549,"",2,19
4000B87D44E12958F0668E90155AD87D,2019,MATEMÁTICA,41046559,"",2,20
3DF3B2D15828D45D82E396632AA7E47A,2019,MATEMÁTICA,41038884,"",2,19
995B84D263E0A576331032794DC960E3,2019,MATEMÁTICA,41034352,"",1,18
C3583A6D9DDF06A259ED5C1C7A28FAA7,2019,MATEMÁTICA,41046020,"",2,19
2996DDF2F6B0F974387C48A17DB7CB33,2019,MATEMÁTICA,41008109,"",1,22
32A7E1FA7D67A72504E06988ED3C51CB,2019,MATEMÁTICA,41022298,"",1,18
B1DD40D38C77160167CBA109D9AA9C63,2019,MATEMÁTICA,40985774,"",2,18
843161DC48D42EF9833E9387257EFEAD,2019,MATEMÁTICA,40985841,"",2,41
CF161777E9DE9D61560549B41FB8B7B1,2019,MATEMÁTICA,40986180,"",2,24
AB8029F5370340C6DD380D40A4BAD854,2019,MATEMÁTICA,40986197,"",2,19
67D6D531045B08D560DD21186718F033,2019,MATEMÁTICA,40986198,"",2,27
480045619789F65ACA2B9FC25C064F89,2019,MATEMÁTICA,40986576,"",1,19
FA1EBC7020C80C05A196768EEEE98EB5,2019,MATEMÁTICA,40986594,"",2,19
2227179C410FDA91BDEE863A357B7223,2019,MATEMÁTICA,40986837,"",2,29
01031285343F1C12ECFD694C98F791CA,2019,MATEMÁTICA,40987689,"",2,18
BC14EA56CB31470D739C1154E436B52F,2019,MATEMÁTICA,40987740,"",1,18
3C6CAEA9F12D853C2A28D3583D066463,2019,MATEMÁTICA,40987892,"",2,21
F133FDFDBB6C2DC9B9CEEE462C3F3938,2019,MATEMÁTICA,40988068,"",2,19
AC9A38B255E11A396DD2F65973801BB7,2019,MATEMÁTICA,40988072,"",2,18
241862CF35330FE503AE8BC7C29DF47B,2019,MATEMÁTICA,40988444,"",2,18
3C5CE9EFC19DF94D114B9C5DE4306E64,2019,MATEMÁTICA,40988468,"",1,23
C94495710EFE8DFDE19B29F51054F67C,2019,MATEMÁTICA,40988659,"",2,20
3F40CE2C226F832DBCDC4F41CB3B06D9,2019,MATEMÁTICA,40988704,"",2,21
7EAB0B7EC2DBE144461D8B15A3A1A401,2019,MATEMÁTICA,40988754,"",2,22
248493A8DCDB1550FD0C2996CE304CB0,2019,MATEMÁTICA,40988841,"",2,18
7AE4D94C55F1D8A5F9BF82096E5E3364,2019,MATEMÁTICA,40988970,"",1,18
1BC9A73B8722B050012518843F60D163,2019,MATEMÁTICA,40989075,"",1,21
2118BF095200B21B9C02500717E2DDFF,2019,MATEMÁTICA,40989158,"",2,18
106A1F77825FD83DA4CE68C1FF0F8581,2019,MATEMÁTICA,40989220,"",1,20
926DEB45E2AAC0ECF727D1996F3D28AB,2019,MATEMÁTICA,40989261,"",2,18
6F630A0FCAA8F189B81D398427866138,2019,MATEMÁTICA,40989268,"",1,18
21D35D09F1612E1E7B344E54A96A4642,2019,MATEMÁTICA,40989289,"",1,20
0271BCCA6F7D1A24E2BF58833B27C6CB,2019,MATEMÁTICA,40989345,"",2,19
A119804FF8575345C52D1CB677ACCA3F,2019,MATEMÁTICA,40989597,"",2,17
7BCCE14B90EF3C7C2F85CD714580A38E,2019,MATEMÁTICA,40989663,"",2,19
1A32CE45EE070DA91EAADAC9E64D2BEF,2019,MATEMÁTICA,40989733,"",2,19
18BE660379ADE1A05FFD84A09513C220,2019,MATEMÁTICA,40989839,"",2,18
C498B154C5329D67F8D3DC4ADCAD6279,2019,MATEMÁTICA,40989896,"",1,20
255D8945B0D07251488D858F9D90F163,2019,MATEMÁTICA,40990034,"",2,19
8FAC11E62872B3BEEE01E0753CBD2E6F,2019,MATEMÁTICA,40990070,"",2,18
313026227D0509DC7278709EE5ED789B,2019,MATEMÁTICA,40990114,"",2,17
